11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
12,5,Black,
11,6,Draw,
